Name,Type of Agency,Tagline,Ratings,Reviews,Sponsor,MinProjectSize,HourlyRate,TeamSize,Location,ServiceNames,ServicePercentages,Feedback,WebsiteLink,ClutchDirectoryLink
Andrew Wallace Architects + Interior Designers,Interior Design,Architecture & Planning,,,No,Undisclosed,Undisclosed,10 - 49,"Manchester, United Kingdom","Interior Design,Architectural Design","50,50",Andrew Wallace Architects and Interior Designers has built up an enviable industry reputation in Greater Manchester and beyond for the creation of public and private sector projects that incorporate…,http://andrewwallacearchitects.co.uk/,https://clutch.co/profile/andrew-wallace-architects-interior-designers
WorkWonders,Interior Design,Work & Wonders,,,No,"$250,000+",$50 - $99 / hr,250 - 999,"Ha Noi, Vietnam","Interior Design,Architectural Design","60,40","Work Wonders được hình thành vào năm 2001 bởi những sáng lập viên đầy khát vọng, mong được cống hiến cho xã hội bằng phẩm chất trung thực, thân thiện, cầu thị. Sản phẩm thiết kế nội thất, thiết kế…",https://thietkevanphong.pro/,https://clutch.co/profile/workwonders
AR-kee Design Studio,Interior Design,Your Design Need Reimagined and Brought to Life,,,No,"$50,000+",$50 - $99 / hr,2 - 9,"Singapore, Singapore",Interior Design,100,"AR-Kee Design Studio is an Interior Design firm that conceptualises in innovative ways. We design to bring life to what our customers’ define their dream home, office, or space.
 …",https://arkeedesignstudio.com/,https://clutch.co/profile/ar-kee-design-studio
GTA General Contractors Ltd.,Interior Design,Building Trust Since 1991,5.0,1 REVIEW,No,"$75,000+",Undisclosed,10 - 49,"Vaughan, Canada","Interior Design,Commercial Development,Architectural Design","25,50,25","""They had a strong reputation for delivering high-quality workmanship and exceptional customer service.""",https://www.gtageneralcontractors.com/,https://clutch.co/profile/gta-general-contractors
OTJ ARCHITECTS,Interior Design,Design driven. People focused.,5.0,1 REVIEW,No,Undisclosed,Undisclosed,2 - 9,"Washington, DC","Interior Design,Architectural Design","30,70","""They’re a realistic and professional team.""",https://www.otj.com/,https://clutch.co/profile/otj-architects
Emerson Grace Design,Interior Design,Making Life Beautiful,5.0,1 REVIEW,No,"$50,000+",$200 - $300 / hr,2 - 9,"Lafayette, CA","Interior Design,Architectural Design,Lighting Design","80,10,10",Emerson Grace Design a full-service residential and boutique commercial interior design firm specializing in innovative and functional designs that bring happiness and joy to our clients' lives.,https://emersongracedesign.com/,https://clutch.co/profile/emerson-grace-design
3D Rendering by Archè Agency,Interior Design,where ideas begin,,,No,"$5,000+",< $25 / hr,10 - 49,"Milan, Italy","Interior Design,Product Design,Advertising,Branding,Graphic Design,Logo","40,20,10,10,10,10","We are a creative agency specializing in photorealistic 3D rendering for sectors such as architecture, furniture and interior and exterior design.
The experience, talent and vision of our…",https://www.archeagency.com/en,https://clutch.co/profile/3d-rendering-arch-agency
Albedo Design Pte Ltd,Interior Design,Interior Design & Renovation Firm in Singapore,,,No,"$5,000+",$25 - $49 / hr,10 - 49,"Singapore, Singapore","Interior Design,Architectural Design","90,10","ALBEDO DESIGN is a One-stop Interior Design and Renovation services provider. It is made up from a team of professional and experienced Engineers, Designers, and 3D modelers with a strong background…",https://www.albedodesign.com.sg/,https://clutch.co/profile/albedo-design-pte
Wiles Design Group,Interior Design,LIVE WELL DESIGNED,,,No,Undisclosed,Undisclosed,2 - 9,"Cedar Rapids, IA","Interior Design,Commercial Development","50,50",Wiles Design Group is an Iowa-based interior design firm that provides comprehensive interior and exterior design services to clients nationwide for both residential interior design and commercial…,https://wilesdesigngroup.com/,https://clutch.co/profile/wiles-design-group
Absolute Interior Design,Interior Design,Interior Design New Castle UK,,,No,Undisclosed,Undisclosed,2 - 9,"Newcastle upon Tyne, United Kingdom",Interior Design,100,"Absolute Interiors is owned and run by designer Jason Short, with over 30 years experience, who boasts a spectacular portfolio of work and an enviable client list.
From living room, bedroom and…",https://www.absoluteinteriors.com/,https://clutch.co/profile/absolute-interior-design
MICHAEL WOLK DESIGN,Interior Design,Award-Winning Interior Design,,,No,Undisclosed,Undisclosed,10 - 49,"Miami, FL",Interior Design,100,Michael Wolk Design is Miami’s top interior design firm with over 30 years of experience. We consider our clients as our partners. Our team is known for its distinguished bespoke design solutions.…,https://www.michaelwolkdesign.com/,https://clutch.co/profile/michael-wolk-design-0
ZIKZAK Architects,Interior Design,Experts in B2B interior design servises,,,No,Undisclosed,Undisclosed,10 - 49,"Kyiv, Ukraine","Interior Design,Architectural Design","50,50","ZIKZAK Architects is a design studio specializing in office design, commercial interior design, and architecture.  Our mission is to transform B2B environments into inspiring and functional…",https://zikzakarchitects.com/,https://clutch.co/profile/zikzak-architects
MAKHNO Studio,Interior Design,WE ART THE WORLD.,,,No,Undisclosed,Undisclosed,50 - 249,"Kyiv, Ukraine","Interior Design,Architectural Design,Product Design","30,40,30","MAKHNO Studio is a studio of contemporary architecture, interior design and ceramics that continues and improves traditional approaches in the context of contemporary art, using authentic techniques…",https://makhnostudio.com/,https://clutch.co/profile/makhno-studio-0
Pedram Pearl Palace,Interior Design,Custom Interior Design & Construction company,5.0,1 REVIEW,No,Undisclosed,Undisclosed,10 - 49,"Toronto, Canada","Interior Design,Commercial Development,Architectural Design,Engineering","20,40,20,20","""I really like the Pedram Pearl Palace team — they genuinely understand what I want.""",https://www.pearlpalace.ca/,https://clutch.co/profile/pedram-pearl-palace
AIIDEE Interior Design Pte Ltd,Interior Design,AIIDEE Interior Design Pte Ltd,,,No,"$10,000+",Undisclosed,10 - 49,"Singapore, Singapore",Interior Design,100,"AIIDEE is a collection of Real Designers based in Singapore and Taiwan.
Design need not be expensive. Knowing where to source and how to match is how we help our clients design their ideal homes…",https://www.aiidee.com.sg/,https://clutch.co/profile/aiidee-interior-design-pte
cs-aspirations,Interior Design,web design mobile application website design,4.3,2 REVIEWS,No,Undisclosed,< $25 / hr,2 - 9,"Amman, Jordan","Interior Design,Web Design,Mobile & App Marketing,Web Development,Logo,Mobile App Development,Search Engine Optimization,Video Production","10,20,15,15,10,10,10,10","""Their teamwork is excellent.""",https://www.cs-aspirations.com/,https://clutch.co/profile/cs-aspirations
Vizzie Renders,Interior Design,We create renders that sell,,,No,Undisclosed,Undisclosed,2 - 9,"Kyiv, Ukraine","Interior Design,Architectural Design,Other Design,Product Design","70,20,5,5","Hi there! We are Vizzie Rendering Studio, where our visualisators work on interiors and exteriors.Whatever your concept, our mission is to find a perfect solution for you.Our team is comprised of…",https://vizzie.in/,https://clutch.co/profile/vizzie-renders
desEYEgn,Interior Design,See. Interior design services reinvented,,,No,"$5,000+",$50 - $99 / hr,2 - 9,"London, United Kingdom",Interior Design,100,"UK based online interior design studio. Envision your home before taking any decision, visualise the space during the entire process and improve your home potential with the help of our experienced…",https://www.deseyegn.co.uk/,https://clutch.co/profile/deseyegn
Shannon Ggem Design,Interior Design,Interior Design for new build and remodels. Malibu,,,No,"$5,000+",$150 - $199 / hr,2 - 9,"Agoura Hills, CA",Interior Design,100,Shannon Ggem Design is a full service Los Angeles interior design firm. They specialize in renovation or full furnish of custom homes. It is their goal to help clients create a home that they…,http://shannonggem.com/,https://clutch.co/profile/shannon-ggem-design
LLI Design,Interior Design,Interior Designer London,,,No,Undisclosed,Undisclosed,2 - 9,"London, United Kingdom",Interior Design,100,"LLI Design offer a comprehensive design service, creating beautifully crafted interiors for discerning clients. At our studio in Highgate, London the creative team is led by Design Director Linda…",https://llidesign.co.uk/,https://clutch.co/profile/lli-design
House of Form,Interior Design,Hospitality Interior Design Firm,,,No,"$25,000+",$150 - $199 / hr,2 - 9,"Scottsdale, AZ",Interior Design,100,"Global yet boutique.
Diverse yet unified.
Innovative yet timeless.
 
House of Form is a boutique hospitality design firm that specializes in creating memorable spaces for your guests and…",https://www.houseofform.com/,https://clutch.co/profile/house-form
Luxe Home by Douglah Designs,Interior Design,The Luxe Home Difference,,,No,Undisclosed,Undisclosed,10 - 49,"Lafayette, CA",Interior Design,100,"Luxe Home by Douglah Designs is a 3,000 square foot retail showroom in the heart of Lafayette. We provide luxury home products for all jobs from plumbing and tile to lighting and cabinets and much…",https://luxehomebydouglah.com/,https://clutch.co/profile/luxe-home-douglah-designs
Rieke Office Interiors,Interior Design,Love your workplace.,,,No,Undisclosed,Undisclosed,10 - 49,"Elgin, IL","Interior Design,Contract Manufacturing","50,50",Rieke Office Interiors is a locally owned and operated custom design firm and furniture manufacturer. We design and build innovative products that assist companies (large or small) with their space…,https://rieke.com/,https://clutch.co/profile/rieke-office-interiors
Scaleinch,Interior Design,We Bring Every Inch Of Your Interiors To Life,,,No,"$1,000+",$25 - $49 / hr,50 - 249,"Bengaluru, India","Interior Design,Architectural Design","75,25","Scale Inch, we make your home design easy with full synchronization and purely sophisticated ideas. Avail our end-to-end services with modern interior designers in Bangalore possessing modern tactics…",https://www.scaleinch.co.in/,https://clutch.co/profile/scaleinch
Fajr Interiors LLC,Interior Design,Transforming Spaces To Perfection,,,No,"$5,000+",$50 - $99 / hr,10 - 49,"Dubai, United Arab Emirates","Interior Design,Architectural Design","70,30","Welcome to Fajr Interiors - Where Identity Meets Innovation! We specialize in bespoke interior design, creating spaces that reflect your unique identity while fostering well-being and creativity. Our…",https://fajrinteriors.com/,https://clutch.co/profile/fajr-interiors
Northern Interior,Interior Design,Your trusted B2B partner for outstanding design,5.0,1 REVIEW,No,"$1,000+",$25 - $49 / hr,2 - 9,"Herrljunga, Sweden","Interior Design,Web Design,Branding","50,30,20","Welcome to Northern Interior Design Studio - your trusted B2B partner for outstanding design and interior design.
We offer comprehensive interior design services that create unique and functional…",https://www.northerninterior.se/,https://clutch.co/profile/northern-interior
Lemon Interior Designers,Interior Design,Making your dream a reality,,,No,Undisclosed,Undisclosed,10 - 49,"Kochi, India",Interior Design,100,"Lemon Interior Designers are into professional Interior designing of Home, Office and Commercial spaces.",https://lemoninteriordesigners.com/,https://clutch.co/profile/lemon-interior-designers
Ambry Design LLC,Interior Design,Custom Remodels for Any Space,,,No,Undisclosed,$300+ / hr,50 - 249,"Largo, FL","Interior Design,Other Design,Commercial Development","50,40,10","As our name suggests, Ambry: /ˈam-brē / the old word for a recess in the wall of a church or a cupboard in the sacristy where sacred vessels, books, vestments, etc., are kept. We want your home to be…",https://ambrydesign.com/,https://clutch.co/profile/ambry-design
IQI Concept Sdn Bhd,Interior Design,"Redefine Space, Empowering People",,,No,"$25,000+",Undisclosed,10 - 49,"Petaling Jaya, Malaysia","Interior Design,Architectural Design","75,25","IQI Concept based in Kuala Lumpur, is an Award winning interior design company in Malaysia. They specialise in residential and commercial projects for a wide clientele from different industries.…",https://www.iqiconcept.com/,https://clutch.co/profile/iqi-concept-sdn-bhd
The Reliable Technical Services RTS,Interior Design,"Handyman services in Dubai, UAE",,,No,"$1,000+",< $25 / hr,50 - 249,"Dubai, United Arab Emirates","Interior Design,Out of Home Design,Commercial Development,Business Consulting,Commercial Property Management","50,30,10,5,5",The Reliable Technical Services RTS is serving for years. The Handyman Company offers Annual Maintenance Contract Services and has completed numerous jobs in Dubai. We have an extensive experience…,https://thereliablets.co/,https://clutch.co/profile/reliable-technical-services-rts
VimalSony Associates,Interior Design,Leading Architects & Interior designers,,,No,"$1,000+",< $25 / hr,50 - 249,"Coimbatore, India","Interior Design,Architectural Design","50,50",Leading architects and interior designers in Coimbatore with top notch commercial and home interior designers in Coimbatore.We provide the best interior design services to diverse needs at…,https://www.vimalsonyassociates.com/,https://clutch.co/profile/vimalsony-associates
